,UID,payment_date,amount,YEAR,MONTH,DAY
14062,45267084,2018-06-11 12:22:20,400,2017,4,11
14063,45267084,2018-06-12 23:15:50,300,2017,4,12
14064,45267084,2018-06-05 05:00:08,500,2017,4,5
14065,45267084,2018-06-05 20:58:06,500,2017,4,5
14066,45267084,2018-06-06 03:20:57,300,2017,4,6
14067,45267084,2018-06-06 20:51:51,500,2017,4,6
14068,45267084,2018-06-07 02:33:57,500,2017,4,7
14069,45267084,2018-06-07 23:41:19,300,2017,4,7
14070,45267084,2018-05-30 03:05:29,300,2017,3,30
14071,45267084,2018-06-01 20:54:32,400,2017,4,1
14072,45267084,2018-06-01 20:55:12,500,2017,4,1
14073,45267084,2018-06-02 19:48:08,300,2017,4,2
14074,45267084,2018-06-03 06:59:34,500,2017,4,3
14075,45267084,2018-06-03 15:25:35,350,2017,4,3
14076,45267084,2018-05-09 23:53:15,300,2017,3,9
14077,45267084,2018-05-15 03:04:42,300,2017,3,15
14078,45267084,2018-05-23 03:05:29,500,2017,3,23
14079,45267084,2018-05-25 21:13:19,300,2017,3,25
14080,45267084,2018-05-28 04:03:48,400,2017,3,28
14081,45267084,2018-05-30 03:04:49,400,2017,3,30
14082,45267084,2018-04-09 02:02:30,500,2017,2,7
14083,45267084,2018-04-26 03:46:14,150,2017,2,24
14084,45267084,2018-04-28 02:44:59,500,2017,2,26
14086,45267084,2018-05-06 02:54:34,300,2017,3,6
14087,45267084,2018-05-06 21:26:38,300,2017,3,6
14088,45267084,2018-04-02 01:34:25,500,2017,1,31
14089,45267084,2018-04-03 05:26:47,300,2017,2,1
14090,45267084,2018-04-04 22:46:06,500,2017,2,2
14091,45267084,2018-12-05 02:54:17,150,2017,10,5
14092,45267084,2018-12-07 03:56:16,150,2017,10,7
14093,45267084,2018-12-07 22:34:37,150,2017,10,7
14096,45267084,2018-03-31 05:11:18,350,2017,1,29
14097,45267084,2018-03-31 05:11:58,300,2017,1,29
14098,45267084,2018-03-31 21:35:01,500,2017,1,29
14099,45267084,2018-04-01 03:44:45,300,2017,1,30
14100,45267084,2018-03-23 01:16:15,300,2017,1,21
14101,45267084,2018-03-24 02:15:32,300,2017,1,22
14102,45267084,2018-03-25 02:13:26,400,2017,1,23
14104,45267084,2018-03-26 19:57:39,300,2017,1,24
14107,45267084,2018-03-21 04:30:48,500,2017,1,19
14108,45267084,2018-03-21 08:09:01,400,2017,1,19
14109,45267084,2018-03-21 20:54:48,300,2017,1,19
14110,45267084,2018-03-21 20:55:28,500,2017,1,19
14111,45267084,2018-03-22 04:17:45,300,2017,1,20
14112,45267084,2018-11-20 03:33:49,300,2017,9,20
14113,45267084,2018-11-24 14:39:59,150,2017,9,24
14114,45267084,2018-11-25 04:11:02,50,2017,9,25
14115,45267084,2018-11-25 04:11:57,150,2017,9,25
14116,45267084,2018-11-22 02:38:46,300,2017,9,22
14117,45267084,2018-03-19 15:22:43,300,2017,1,17
14118,45267084,2018-09-26 03:26:23,500,2017,7,27
14119,45267084,2018-11-10 22:22:29,150,2017,9,10
14120,45267084,2018-11-13 03:32:40,150,2017,9,13
14121,45267084,2018-11-14 18:49:30,300,2017,9,14
14122,45267084,2018-11-16 03:34:27,300,2017,9,16
14123,45267084,2018-11-17 03:09:48,300,2017,9,17
14124,45267084,2018-09-11 02:21:23,350,2017,7,12
14125,45267084,2018-09-17 03:08:58,350,2017,7,18
14126,45267084,2018-09-21 20:33:28,300,2017,7,22
14127,45267084,2018-09-24 14:52:51,300,2017,7,25
14128,45267084,2018-09-24 19:07:25,450,2017,7,25
14129,45267084,2018-09-25 02:12:52,300,2017,7,26
14130,45267084,2018-08-12 02:35:31,300,2017,6,12
14131,45267084,2018-08-14 01:59:48,300,2017,6,14
14132,45267084,2018-08-15 03:49:44,400,2017,6,15
14133,45267084,2018-08-17 16:35:59,300,2017,6,17
14134,45267084,2018-08-19 17:21:45,300,2017,6,19
14135,45267084,2018-09-08 03:32:18,350,2017,7,9
14147,45272917,2019-08-11 02:21:15,500,2018,6,11
14178,37966688,2019-04-29 03:42:17,500,2018,2,27
14185,16245776,2018-05-24 08:14:23,150,2017,3,24
14196,16449280,2018-03-23 05:13:37,500,2017,1,21
14210,16449280,2018-06-07 15:56:23,500,2017,4,7
14213,19387664,2018-07-31 08:24:01,500,2017,5,31
14214,19387664,2018-08-25 04:33:22,350,2017,6,25
14215,19387664,2018-09-24 07:31:10,500,2017,7,25
14216,19387664,2018-10-11 07:58:44,150,2017,8,11
14217,19387664,2018-10-11 07:59:54,350,2017,8,11
14221,19387664,2019-02-26 08:24:03,50,2017,12,27
14222,19387664,2019-02-26 08:25:16,500,2017,12,27
14224,19387664,2019-02-10 02:08:08,150,2017,12,11
14233,33382848,2018-09-30 12:05:44,400,2017,7,31
14244,33382848,2019-09-29 23:30:48,600,2018,7,30
14265,34918528,2018-04-05 07:31:28,500,2017,2,3
14266,34918528,2018-05-14 08:50:21,500,2017,3,14
14267,34918528,2018-05-21 08:36:08,500,2017,3,21
14269,34918528,2018-06-19 08:19:31,500,2017,4,19
14270,34918528,2019-01-13 21:52:21,500,2017,11,13
14271,33998992,2018-08-26 15:09:37,300,2017,6,26
14272,33998992,2018-08-26 15:10:49,300,2017,6,26
14273,33998992,2018-08-26 15:12:02,150,2017,6,26
14274,33998992,2018-10-03 15:38:54,150,2017,8,3
14275,33998992,2018-10-17 04:35:15,450,2017,8,17
14276,33998992,2018-11-21 05:29:33,150,2017,9,21
14277,33998992,2019-09-03 14:51:50,150,2018,7,4
14278,33998992,2019-07-20 00:05:27,300,2018,5,20
14279,33998992,2019-07-20 00:08:47,50,2018,5,20
14280,33998992,2019-08-21 06:05:05,150,2018,6,21
14281,33998992,2019-04-24 09:21:24,150,2018,2,22
14282,33998992,2019-04-27 01:28:12,300,2018,2,25
14283,33998992,2019-04-17 03:41:28,50,2018,2,15
14284,33998992,2019-04-17 03:43:12,50,2018,2,15
14285,33998992,2019-09-03 14:50:27,500,2018,7,4
14286,33998992,2019-11-15 23:07:44,150,2018,9,15
14287,33998992,2019-11-15 23:09:36,150,2018,9,15
14288,33998992,2019-11-15 23:11:15,50,2018,9,15
14289,33998992,2019-11-27 14:47:59,50,2018,9,27
14290,33998992,2019-11-27 14:48:45,50,2018,9,27
14291,33998992,2019-02-02 22:05:30,150,2017,12,3
14292,33998992,2019-07-28 07:57:33,50,2018,5,28
14293,33998992,2019-08-06 14:53:31,50,2018,6,6
14294,33998992,2019-08-11 01:06:34,150,2018,6,11
14295,33998992,2019-08-11 01:08:19,50,2018,6,11
14296,33998992,2019-08-11 01:10:04,150,2018,6,11
14297,33998992,2019-11-14 06:24:31,50,2018,9,14
14298,33998992,2019-07-07 10:32:13,300,2018,5,7
14299,33998992,2019-07-11 07:27:22,50,2018,5,11
14300,33998992,2019-07-11 07:29:17,300,2018,5,11
14301,33998992,2019-05-15 03:41:36,50,2018,3,15
14302,33998992,2019-05-15 03:43:10,300,2018,3,15
14303,33998992,2018-07-22 05:30:57,300,2017,5,22
14304,33998992,2019-06-15 05:45:06,150,2018,4,15
14305,33998992,2019-03-23 04:34:20,150,2018,1,21
14306,33998992,2019-06-22 04:08:53,50,2018,4,22
14307,33998992,2019-06-22 04:09:16,50,2018,4,22
14308,33998992,2019-06-29 19:57:04,300,2018,4,29
14309,33998992,2019-07-05 07:52:03,300,2018,5,5
14310,33998992,2019-05-25 02:46:58,50,2018,3,25
14311,33998992,2019-05-25 02:48:27,150,2018,3,25
14312,33998992,2019-06-01 23:31:53,300,2018,4,1
14313,33998992,2019-03-13 06:18:59,150,2018,1,11
14314,33998992,2019-03-13 06:22:06,300,2018,1,11
14315,33998992,2019-06-15 05:34:57,300,2018,4,15
14316,33998992,2019-01-23 04:55:35,50,2017,11,23
14317,33998992,2019-01-23 04:57:36,50,2017,11,23
14318,33998992,2019-01-23 05:00:00,150,2017,11,23
14319,33998992,2019-04-03 04:08:23,150,2018,2,1
14320,33998992,2019-04-03 04:16:33,150,2018,2,1
14321,33998992,2019-04-13 04:30:20,450,2018,2,11
14322,33998992,2019-02-18 04:14:36,150,2017,12,19
14323,33998992,2019-05-02 07:17:13,300,2018,3,2
14324,33998992,2019-05-02 07:18:25,150,2018,3,2
14325,33998992,2019-05-02 07:17:13,300,2018,3,2
14326,33998992,2019-05-02 07:18:25,150,2018,3,2
14327,33998992,2019-01-21 06:51:26,50,2017,11,21
14328,33998992,2019-02-23 02:14:47,500,2017,12,24
14329,33998992,2019-02-24 14:35:46,50,2017,12,25
14330,33998992,2019-01-10 05:51:43,300,2017,11,10
14331,33998992,2019-01-11 14:34:43,150,2017,11,11
14332,33998992,2019-02-18 04:10:59,150,2017,12,19
14333,33998992,2019-02-18 04:12:20,150,2017,12,19
14334,33998992,2018-06-09 07:15:00,50,2017,4,9
14335,33998992,2018-06-20 04:44:34,500,2017,4,20
14336,33998992,2018-06-21 07:16:56,450,2017,4,21
14337,33998992,2018-06-27 04:45:49,150,2017,4,27
14338,33998992,2018-07-01 04:44:11,150,2017,5,1
14339,33998992,2018-12-26 06:22:06,500,2017,10,26
14340,33998992,2018-04-09 05:48:59,150,2017,2,7
14341,33998992,2018-04-11 05:26:35,150,2017,2,9
14342,33998992,2018-05-02 05:24:44,500,2017,3,2
14343,33998992,2018-05-02 05:25:44,300,2017,3,2
14344,33998992,2018-06-08 20:29:13,50,2017,4,8
14345,33998992,2018-06-08 20:30:43,350,2017,4,8
14346,33998992,2018-11-21 05:31:01,150,2017,9,21
14347,33998992,2018-11-21 05:32:00,150,2017,9,21
14348,33998992,2018-03-26 08:37:30,150,2017,1,24
14349,33998992,2018-03-31 07:04:28,50,2017,1,29
14351,33998992,2018-04-09 05:47:14,150,2017,2,7
14355,16837168,2018-10-21 00:12:07,500,2017,8,21
14371,16837168,2018-09-17 04:52:33,500,2017,7,18
14406,17105808,2018-12-01 18:50:14,500,2017,10,1
14407,17105808,2018-12-25 01:49:21,500,2017,10,25
14416,36697568,2018-08-12 03:34:21,500,2017,6,12
14417,36697568,2018-09-07 07:22:38,500,2017,7,8
14418,36697568,2018-10-05 07:18:51,500,2017,8,5
14422,36697568,2018-07-09 04:25:22,500,2017,5,9
14424,36697568,2018-11-07 03:16:30,500,2017,9,7
14425,36697568,2019-11-06 06:50:43,500,2018,9,6
14426,36697568,2019-04-26 04:39:58,500,2018,2,24
14427,37068640,2019-05-02 06:50:52,150,2018,3,2
14428,37068640,2019-05-02 06:50:52,150,2018,3,2
14429,37068640,2019-03-30 04:38:14,150,2018,1,28
14430,37068640,2019-11-30 05:28:26,50,2018,9,30
14431,37068640,2019-04-21 21:17:16,150,2018,2,19
14435,37263408,2019-01-05 16:42:44,200,2017,11,5
14436,37263408,2019-01-05 16:53:02,90,2017,11,5
14450,37326896,2018-06-02 00:18:38,50,2017,4,2
14451,37326896,2018-06-02 00:19:18,50,2017,4,2
14452,37326896,2019-11-11 02:41:05,50,2018,9,11
14453,37326896,2019-11-11 02:41:38,50,2018,9,11
14464,33382848,2019-05-04 21:26:59,150,2018,3,4
14465,33382848,2019-05-04 21:28:04,150,2018,3,4
14466,33382848,2019-05-04 21:26:59,150,2018,3,4
14467,33382848,2019-05-04 21:28:04,150,2018,3,4
14501,33382848,2018-05-03 05:18:35,500,2017,3,3
14505,33382848,2019-02-24 10:37:22,200,2017,12,25
14517,33451840,2018-09-09 02:00:23,300,2017,7,10
14520,33451840,2018-07-20 23:19:00,500,2017,5,20
14522,33451840,2019-10-08 04:24:41,500,2018,8,8
14523,33451840,2018-06-20 04:44:44,500,2017,4,20
14526,33451840,2018-07-04 03:24:50,500,2017,5,4
14527,33451840,2018-07-13 21:19:42,500,2017,5,13
14528,33451840,2018-07-16 00:36:13,500,2017,5,16
14529,33451840,2018-05-17 03:08:28,500,2017,3,17
14534,33451840,2018-06-14 06:44:44,500,2017,4,14
14543,33451840,2018-11-17 01:25:20,500,2017,9,17
14544,33451840,2018-11-25 00:35:57,500,2017,9,25
14547,33451840,2018-09-15 01:13:02,400,2017,7,16
14548,33451840,2018-09-15 01:14:33,500,2017,7,16
14549,33451840,2018-09-27 03:40:16,500,2017,7,28
14551,33451840,2018-10-08 04:52:55,500,2017,8,8
14552,33451840,2018-10-14 00:32:42,500,2017,8,14
14553,45306468,2019-05-10 04:22:02,150,2018,3,10
14554,45306468,2019-05-10 04:22:02,150,2018,3,10
14555,45306468,2019-07-12 20:21:05,350,2018,5,12
14556,45306468,2019-07-12 20:29:22,350,2018,5,12
14557,45306468,2019-08-07 01:08:01,150,2018,6,7
14558,45306468,2019-08-07 08:38:31,500,2018,6,7
14559,45306468,2019-07-15 04:08:57,150,2018,5,15
14560,45306468,2019-07-15 04:20:29,150,2018,5,15
14561,45306468,2019-08-19 07:14:20,300,2018,6,19
14562,45306468,2019-04-17 11:08:48,150,2018,2,15
14563,45306468,2019-09-07 04:59:02,300,2018,7,8
14564,45306468,2019-09-13 07:54:44,500,2018,7,14
14565,45306468,2019-10-09 03:47:44,300,2018,8,9
14566,45306468,2019-10-09 03:50:49,500,2018,8,9
14567,45306468,2019-08-07 08:46:08,350,2018,6,7
14568,45306468,2019-06-22 02:46:39,150,2018,4,22
14569,45306468,2019-07-06 00:50:08,150,2018,5,6
14570,45306468,2019-07-06 04:18:19,150,2018,5,6
14571,45306468,2019-08-17 06:33:23,300,2018,6,17
14572,45306468,2019-06-05 22:17:06,150,2018,4,5
14574,45323417,2018-09-09 00:17:00,60,2017,7,10
14576,45323417,2018-10-26 20:29:09,60,2017,8,26
14577,45323417,2018-12-05 21:47:21,25,2017,10,5
14581,45323417,2019-09-18 23:17:49,200,2018,7,19
14583,45323417,2019-09-22 06:29:51,600,2018,7,23
14585,45323417,2019-07-07 23:01:21,200,2018,5,7
14589,21897936,2018-08-04 03:36:55,500,2017,6,4
14591,21897936,2018-08-24 02:46:23,450,2017,6,24
14596,21897936,2019-10-04 07:19:22,500,2018,8,4
14610,21897936,2018-12-03 09:55:42,500,2017,10,3
14613,21897936,2019-01-03 23:56:18,500,2017,11,3
14618,21897936,2018-06-05 22:07:54,300,2017,4,5
14620,21897936,2018-07-04 21:57:12,500,2017,5,4
14634,21897936,2018-05-24 02:37:18,500,2017,3,24
14636,21897936,2018-05-26 19:12:41,500,2017,3,26
14644,21897936,2018-05-21 00:22:31,500,2017,3,21
14878,45177204,2019-01-03 04:14:49,350,2017,11,3
14881,45177204,2018-12-17 06:47:51,300,2017,10,17
14882,45177204,2018-12-19 21:28:30,300,2017,10,19
14887,45177204,2019-08-13 21:31:27,500,2018,6,13
14888,45177204,2019-02-16 00:06:06,500,2017,12,17
14889,45177204,2019-01-03 04:14:12,300,2017,11,3
14896,45177204,2019-05-09 23:25:30,500,2018,3,9
14898,45177204,2019-05-09 23:25:30,500,2018,3,9
14904,45177204,2018-03-18 10:52:04,500,2017,1,16
14905,45177204,2018-03-18 10:58:45,500,2017,1,16
14911,45177204,2018-03-18 04:51:55,500,2017,1,16
14912,45177204,2018-03-18 06:31:18,500,2017,1,16
14934,45177204,2018-12-26 15:51:07,300,2017,10,26
14940,45177204,2018-07-16 03:43:31,500,2017,5,16
14942,45177204,2018-07-17 21:57:21,300,2017,5,17
14946,45177204,2018-06-15 17:42:27,300,2017,4,15
14947,45177204,2018-06-15 17:47:51,500,2017,4,15
14953,45177204,2018-06-15 16:50:29,500,2017,4,15
14961,45177204,2018-05-17 20:17:06,500,2017,3,17
14962,45177204,2018-04-18 09:33:05,500,2017,2,16
14963,45177204,2018-04-20 23:24:58,500,2017,2,18
14965,45177204,2018-05-16 08:07:34,300,2017,3,16
14976,45177204,2018-12-06 18:54:21,500,2017,10,6
14978,45177204,2018-04-03 07:42:32,350,2017,2,1
14979,45177204,2018-04-03 07:43:22,400,2017,2,1
14980,45177204,2018-03-28 04:43:25,500,2017,1,26
14981,45177204,2018-03-28 05:46:00,300,2017,1,26
14983,45177204,2018-12-04 18:34:55,500,2017,10,4
15000,45390290,2019-11-19 21:40:05,500,2018,9,19
15002,45390290,2019-11-25 10:13:33,500,2018,9,25
15037,45071840,2018-08-11 20:11:08,500,2017,6,11
15038,45071840,2018-08-12 02:26:03,150,2017,6,12
15039,45071840,2018-09-10 19:58:45,500,2017,7,11
15040,45071840,2018-09-11 04:16:10,150,2017,7,12
15041,45071840,2018-09-21 02:59:23,450,2017,7,22
15042,45071840,2018-10-11 20:15:53,500,2017,8,11
15043,45071840,2018-07-11 21:28:25,150,2017,5,11
15044,45071840,2018-07-11 21:58:01,500,2017,5,11
15046,45071840,2019-02-09 21:25:21,350,2017,12,10
15047,45071840,2019-02-09 21:27:19,150,2017,12,10
15048,45071840,2019-01-11 18:40:36,150,2017,11,11
15049,45071840,2019-01-28 20:00:37,150,2017,11,28
15050,45071840,2019-02-16 23:06:27,300,2017,12,17
15051,45071840,2018-07-11 20:13:45,500,2017,5,11
15052,45071840,2018-03-14 02:27:18,500,2017,1,12
15053,45071840,2018-11-11 18:40:06,500,2017,9,11
15054,45071840,2018-12-12 05:43:22,500,2017,10,12
15055,45071840,2018-04-14 02:19:28,500,2017,2,12
15056,45071840,2018-06-12 00:16:06,500,2017,4,12
15057,45071840,2019-02-05 20:06:44,500,2017,12,6
15058,45079296,2019-11-03 07:38:33,50,2018,9,3
15063,17316048,2018-10-03 03:20:15,500,2017,8,3
15065,17316048,2018-03-03 22:09:01,150,2017,1,1
15066,17316048,2019-10-10 06:13:49,300,2018,8,10
15067,17316048,2019-11-25 21:36:50,300,2018,9,25
15068,17316048,2019-11-25 21:37:23,300,2018,9,25
15071,17316048,2019-08-20 00:00:11,150,2018,6,20
15075,17316048,2019-11-01 08:18:20,500,2018,9,1
15080,17316048,2019-07-01 01:21:38,500,2018,5,1
15081,17316048,2019-09-26 08:46:10,50,2018,7,27
15084,17316048,2019-08-01 00:54:08,500,2018,6,1
15087,17316048,2019-05-27 00:21:25,500,2018,3,27
15090,17316048,2019-06-14 23:27:36,500,2018,4,14
15093,17316048,2018-03-18 03:19:54,500,2017,1,16
15100,17316048,2019-02-09 21:27:31,500,2017,12,10
15104,17676688,2018-08-15 07:05:16,50,2017,6,15
15106,17676688,2018-03-04 11:31:52,150,2017,1,2
15108,17676688,2018-03-30 07:50:15,500,2017,1,28
15109,17676688,2019-10-11 19:33:48,350,2018,8,11
15110,17676688,2018-07-14 22:51:52,150,2017,5,14
15112,17676688,2019-04-19 07:50:53,350,2018,2,17
15114,17676688,2019-05-17 07:11:35,500,2018,3,17
15115,17676688,2019-05-22 09:28:15,300,2018,3,22
15116,17676688,2018-04-03 05:34:09,25,2017,2,1
15119,17676688,2018-04-03 05:36:40,500,2017,2,1
15120,17676688,2018-07-01 19:13:45,500,2017,5,1
15121,17676688,2018-07-01 19:14:45,350,2017,5,1
15123,44649056,2018-03-24 06:58:23,500,2017,1,22
15124,44649056,2019-11-20 03:40:14,150,2018,9,20
15127,16333600,2018-06-03 21:16:37,500,2017,4,3
15129,16333600,2019-10-02 05:53:24,500,2018,8,2
15130,16333600,2019-10-04 16:08:05,500,2018,8,4
15131,16333600,2019-10-26 03:56:21,500,2018,8,26
15136,2577568,2018-03-24 01:01:18,500,2017,1,22
15140,2577568,2019-03-14 21:56:19,500,2018,1,12
15141,2577568,2019-07-16 01:50:15,500,2018,5,16
15142,2577568,2019-05-16 03:25:32,450,2018,3,16
15143,2577568,2019-11-05 01:26:27,500,2018,9,5
15144,2577568,2019-09-19 23:24:30,500,2018,7,20
15166,45175063,2019-10-18 00:02:49,500,2018,8,18
15167,11577264,2019-05-03 10:21:25,25,2018,3,3
15172,11577264,2019-09-11 17:26:32,150,2018,7,12
15173,11577264,2019-10-18 06:37:40,300,2018,8,18
15175,11577264,2019-11-06 07:39:45,300,2018,9,6
15176,11577264,2019-04-24 07:52:35,500,2018,2,22
15177,11577264,2019-04-24 08:01:42,150,2018,2,22
15179,11577264,2019-04-27 08:01:16,25,2018,2,25
15181,11577264,2019-07-23 03:44:47,50,2018,5,23
15182,11577264,2019-07-23 03:45:56,50,2018,5,23
15183,11577264,2019-07-09 05:14:18,300,2018,5,9
15185,11586832,2019-07-19 02:02:31,500,2018,5,19
15186,11586832,2019-03-23 19:17:34,500,2018,1,21
15188,11586832,2019-08-23 05:43:35,350,2018,6,23
15190,11586832,2019-04-25 01:54:57,50,2018,2,23
15191,11586832,2019-04-25 01:56:02,150,2018,2,23
15192,11586832,2019-04-26 00:16:29,300,2018,2,24
15194,11586832,2019-10-18 00:38:23,90,2018,8,18
15196,11844672,2018-04-07 16:15:16,500,2017,2,5
15197,11844672,2018-04-12 18:37:11,150,2017,2,10
15199,11844672,2018-11-29 04:36:40,500,2017,9,29
15201,11844672,2019-06-25 05:53:38,500,2018,4,25
15205,11844672,2019-02-26 20:27:28,150,2017,12,27
15207,11844672,2019-07-12 15:12:37,500,2018,5,12
15208,11844672,2019-07-18 20:07:09,300,2018,5,18
15228,45323417,2019-11-09 01:38:15,25,2018,9,9
15229,45323417,2019-01-07 02:38:37,60,2017,11,7
15232,45323417,2018-12-21 03:33:47,90,2017,10,21
15233,45323417,2019-08-16 21:09:53,200,2018,6,16
15240,45323417,2019-05-28 02:34:22,900,2018,3,28
15242,45323417,2019-02-26 02:45:59,200,2017,12,27
15243,45323417,2019-02-15 23:36:09,600,2017,12,16
15248,45323417,2018-12-07 20:01:21,900,2017,10,7
15249,45323417,2018-06-23 19:35:41,150,2017,4,23
15251,45323417,2018-07-01 20:43:28,25,2017,5,1
15255,45327585,2019-05-08 12:51:18,50,2018,3,8
15256,45327585,2019-05-08 12:51:44,50,2018,3,8
15257,45327585,2019-05-08 12:51:18,50,2018,3,8
15258,45327585,2019-05-08 12:51:44,50,2018,3,8
15259,45327585,2019-10-21 06:59:42,50,2018,8,21
15262,45327585,2019-09-04 15:27:32,50,2018,7,5
15263,45327585,2019-09-04 15:28:48,50,2018,7,5
15264,45327585,2019-10-21 06:58:55,50,2018,8,21
15265,45327585,2019-10-21 06:59:18,50,2018,8,21
15266,45327585,2019-07-07 15:11:27,50,2018,5,7
15267,45327585,2019-07-07 15:11:51,50,2018,5,7
15268,45327585,2019-03-19 10:35:55,50,2018,1,17
15269,45327585,2019-03-19 10:36:16,50,2018,1,17
15270,45327585,2019-03-19 10:36:38,50,2018,1,17
15271,45327585,2019-03-19 10:36:57,50,2018,1,17
15272,4545440,2019-11-09 06:18:04,150,2018,9,9
15273,4545440,2019-09-10 04:58:42,500,2018,7,11
15274,37296464,2018-10-17 08:27:50,450,2017,8,17
15275,37296464,2018-10-18 05:29:34,450,2017,8,18
15276,37296464,2018-11-16 23:40:58,450,2017,9,16
15277,37296464,2018-12-04 00:54:15,500,2017,10,4
15278,37296464,2019-01-02 03:31:20,500,2017,11,2
15279,37296464,2019-04-03 20:13:24,450,2018,2,1
15280,37296464,2019-08-26 07:13:24,450,2018,6,26
15281,37296464,2019-07-19 01:32:15,450,2018,5,19
15282,37296464,2019-04-18 05:17:42,450,2018,2,16
15283,37296464,2019-09-06 06:07:46,450,2018,7,7
15284,37296464,2019-04-06 03:13:27,450,2018,2,4
15285,37296464,2019-02-06 06:08:05,450,2017,12,7
15286,37296464,2019-09-29 08:17:00,450,2018,7,30
15287,37296464,2019-10-02 03:33:54,450,2018,8,2
15288,37296464,2019-07-04 03:44:58,450,2018,5,4
15289,37296464,2019-08-07 02:07:12,450,2018,6,7
15291,37332528,2019-11-01 07:59:18,500,2018,9,1
15293,44218864,2018-03-19 00:47:18,500,2017,1,17
15294,44218864,2018-03-20 20:02:53,150,2017,1,18
15295,44218864,2018-03-21 20:43:04,150,2017,1,19
15296,44218864,2018-03-22 04:19:36,50,2017,1,20
15297,44218864,2018-03-31 21:38:12,150,2017,1,29
15298,44218864,2019-09-04 22:53:21,500,2018,7,5
15299,44218864,2019-09-07 03:35:13,500,2018,7,8
15300,44218864,2019-09-09 01:24:15,150,2018,7,10
15301,44218864,2018-03-14 22:24:24,150,2017,1,12
15302,44218864,2018-03-16 01:50:10,500,2017,1,14
15303,44218864,2018-03-17 04:20:48,150,2017,1,15
15304,44218864,2019-10-02 02:58:18,500,2018,8,2
15305,44218864,2019-10-08 17:09:49,500,2018,8,8
15306,44218864,2019-09-04 22:52:14,90,2018,7,5
15309,44218864,2018-04-15 03:37:08,500,2017,2,13
15310,44218864,2018-04-27 21:29:51,150,2017,2,25
15311,44218864,2018-06-23 05:37:00,150,2017,4,23
15312,44218864,2018-03-14 22:23:23,50,2017,1,12
15314,44962256,2018-08-07 21:41:29,50,2017,6,7
15316,44962256,2018-08-17 02:21:05,500,2017,6,17
15317,44962256,2018-08-17 19:43:36,500,2017,6,17
15325,44962256,2018-03-17 23:10:34,150,2017,1,15
15326,44962256,2019-01-10 03:21:41,750,2017,11,10
15327,44962256,2019-01-10 05:16:22,750,2017,11,10
15328,44962256,2019-04-30 05:12:09,500,2018,2,28
15332,44962256,2018-04-10 22:29:29,300,2017,2,8
15334,44962256,2019-01-06 21:25:07,500,2017,11,6
15336,44962256,2018-03-25 18:36:56,300,2017,1,23
15340,44962256,2018-04-06 19:23:40,500,2017,2,4
15344,33850304,2019-07-24 17:25:58,150,2018,5,24
15345,33850304,2019-02-19 21:40:49,500,2017,12,20
15346,33850304,2019-01-07 05:48:22,150,2017,11,7
15347,33850304,2019-06-25 06:09:22,150,2018,4,25
15348,33850304,2019-05-20 04:26:55,150,2018,3,20
15349,33850304,2019-02-03 05:39:21,350,2017,12,4
15350,33850304,2019-08-20 05:26:59,150,2018,6,20
15351,33850304,2019-09-21 17:44:15,150,2018,7,22
15352,33850304,2019-04-19 19:23:43,150,2018,2,17
15353,33850304,2019-09-03 22:27:35,150,2018,7,4
15354,33850304,2019-10-09 00:02:00,300,2018,8,9
