,UID,payment_date,amount,YEAR,MONTH,DAY,item,num
16428,1740128,2018-03-29 21:03:02,150,2017,1,27,6,6.0
16429,1740128,2018-03-29 22:23:52,150,2017,1,27,3,6.0
16493,18686096,2018-11-15 15:43:01,500,2017,9,15,1,20.0
16494,18686096,2018-11-16 01:30:28,500,2017,9,16,1,20.0
16496,18686096,2018-03-31 23:08:34,500,2017,1,29,4,20.0
16497,18686096,2019-01-02 22:15:07,500,2017,11,2,2,20.0
16498,18686096,2019-11-06 18:08:07,300,2018,9,6,1,12.0
16499,45318287,2019-11-29 07:53:27,300,2018,9,29,2,12.0
16508,9788544,2019-10-04 21:53:09,500,2018,8,4,4,20.0
16510,9788544,2019-02-17 08:57:35,500,2017,12,18,6,20.0
16512,9788544,2019-07-04 05:51:58,500,2018,5,4,6,20.0
16513,9788544,2019-07-06 03:44:24,500,2018,5,6,2,20.0
16516,9788544,2019-01-16 05:52:18,150,2017,11,16,1,6.0
16521,9788544,2018-12-01 19:42:31,500,2017,10,1,3,20.0
16527,9788544,2018-07-04 08:55:35,500,2017,5,4,3,20.0
16530,9788544,2018-07-08 02:42:53,500,2017,5,8,1,20.0
16554,9788544,2018-12-09 05:37:54,500,2017,10,9,3,20.0
16562,9788544,2018-03-27 04:48:25,500,2017,1,25,6,20.0
16568,9788544,2018-10-28 05:52:42,500,2017,8,28,6,20.0
16569,9788544,2018-09-28 18:59:05,500,2017,7,29,1,20.0
16570,9788544,2018-10-01 05:56:55,500,2017,8,1,5,20.0
16573,9788544,2018-10-06 04:16:21,500,2017,8,6,5,20.0
16580,9788544,2018-09-27 00:33:03,300,2017,7,28,2,12.0
16581,9796848,2018-10-05 09:19:47,450,2017,8,5,6,18.0
16582,9796848,2018-11-19 20:51:14,300,2017,9,19,6,12.0
16583,9796848,2018-11-21 18:30:05,450,2017,9,21,4,18.0
16584,9796848,2018-03-18 22:33:26,500,2017,1,16,6,20.0
16585,9796848,2018-05-04 19:53:05,500,2017,3,4,1,20.0
16586,9796848,2018-06-01 23:36:05,500,2017,4,1,6,20.0
16587,9796848,2019-10-16 23:49:29,300,2018,8,16,5,12.0
16588,9796848,2018-07-04 00:39:15,450,2017,5,4,1,18.0
16589,9796848,2019-03-09 03:54:41,450,2018,1,7,6,18.0
16590,9796848,2019-02-18 21:50:07,150,2017,12,19,2,6.0
16591,9796848,2019-11-10 22:53:44,150,2018,9,10,4,6.0
16592,9796848,2019-11-19 23:01:44,150,2018,9,19,2,6.0
16593,9796848,2019-02-01 02:24:13,400,2017,12,2,4,16.0
16594,38368560,2018-07-27 06:07:31,150,2017,5,27,1,6.0
16595,38368560,2018-09-05 22:52:20,150,2017,7,6,3,6.0
16596,38368560,2018-09-17 19:23:44,150,2017,7,18,4,6.0
16598,38368560,2019-01-11 22:50:23,150,2017,11,11,3,6.0
16599,38368560,2019-04-08 01:26:49,150,2018,2,6,3,6.0
16600,38368560,2019-03-10 23:14:42,150,2018,1,8,3,6.0
16601,38368560,2019-06-20 07:09:28,150,2018,4,20,3,6.0
16602,38368560,2019-11-06 04:44:09,150,2018,9,6,2,6.0
16603,38368560,2019-10-06 06:59:14,150,2018,8,6,5,6.0
16604,45401517,2018-09-29 05:16:32,500,2017,7,30,5,20.0
16605,45401517,2018-10-06 08:23:23,150,2017,8,6,2,6.0
16606,45401517,2018-03-14 20:55:44,500,2017,1,12,6,20.0
16610,45401517,2018-09-23 04:18:22,150,2017,7,24,6,6.0
16611,45401517,2018-09-27 01:43:03,150,2017,7,28,2,6.0
16614,45401517,2018-09-27 06:43:31,500,2017,7,28,3,20.0
16615,19104112,2018-07-28 04:09:34,300,2017,5,28,3,12.0
16616,19104112,2018-07-28 04:10:14,150,2017,5,28,4,6.0
16617,19104112,2018-07-28 22:12:34,150,2017,5,28,1,6.0
16618,19104112,2018-07-28 22:13:14,150,2017,5,28,3,6.0
16619,19104112,2018-07-29 04:39:08,150,2017,5,29,5,6.0
16620,19104112,2018-07-30 02:01:42,50,2017,5,30,3,2.0
16622,19104112,2019-11-12 04:07:32,500,2018,9,12,1,20.0
16627,19104112,2019-10-05 01:11:00,500,2018,8,5,3,20.0
16628,19104112,2019-05-24 06:21:22,350,2018,3,24,1,14.0
16634,19104112,2019-02-06 05:31:09,350,2017,12,7,5,14.0
16645,19104112,2019-02-06 04:57:26,150,2017,12,7,3,6.0
16648,19104112,2018-06-26 06:12:09,150,2017,4,26,5,6.0
16651,19104112,2018-12-03 03:27:06,500,2017,10,3,5,20.0
16667,19104112,2018-04-14 19:54:51,500,2017,2,12,4,20.0
16682,19104112,2018-10-04 02:52:09,500,2017,8,4,1,20.0
16689,19104112,2018-09-07 07:06:30,500,2017,7,8,4,20.0
16694,19104112,2018-07-30 02:02:22,150,2017,5,30,2,6.0
16695,19104112,2018-07-30 22:01:19,50,2017,5,30,6,2.0
16696,19104112,2018-07-30 22:02:09,150,2017,5,30,5,6.0
16701,45465953,2018-12-08 02:18:36,500,2017,10,8,6,20.0
16702,45465953,2018-12-08 02:19:36,500,2017,10,8,6,20.0
16758,33614240,2018-03-31 11:52:50,500,2017,1,29,4,20.0
16759,33614240,2019-11-02 01:59:54,500,2018,9,2,6,20.0
16761,33614240,2019-11-20 10:02:27,150,2018,9,20,6,6.0
16762,33614240,2019-11-20 10:08:00,150,2018,9,20,5,6.0
16763,33614240,2019-11-20 10:10:42,150,2018,9,20,5,6.0
16764,33614240,2019-11-20 10:13:36,150,2018,9,20,2,6.0
16765,33614240,2019-10-21 04:11:21,500,2018,8,21,5,20.0
16766,33748720,2018-09-01 18:43:11,450,2017,7,2,3,18.0
16767,33748720,2018-09-20 21:36:55,150,2017,7,21,6,6.0
16768,33748720,2019-09-10 21:26:42,150,2018,7,11,6,6.0
16769,33748720,2019-07-19 22:01:16,350,2018,5,19,1,14.0
16770,33748720,2019-10-23 23:25:57,450,2018,8,23,3,18.0
16775,33748720,2019-09-08 03:45:50,150,2018,7,9,1,6.0
16776,33748720,2019-09-08 03:48:14,150,2018,7,9,4,6.0
16777,33748720,2019-11-08 10:37:38,450,2018,9,8,4,18.0
16778,33748720,2019-11-09 18:09:26,400,2018,9,9,3,16.0
16779,33748720,2019-11-21 02:54:39,350,2018,9,21,3,14.0
16781,33748720,2019-11-29 10:34:08,450,2018,9,29,1,18.0
16786,33748720,2019-11-02 13:13:03,400,2018,9,2,1,16.0
16801,33748720,2018-04-05 03:17:34,150,2017,2,3,3,6.0
16802,33748720,2018-05-06 00:07:22,150,2017,3,6,4,6.0
16803,33748720,2018-06-09 23:38:06,150,2017,4,9,2,6.0
16804,33748720,2019-02-28 20:57:44,450,2017,12,29,5,18.0
16805,33748720,2019-01-05 02:41:18,150,2017,11,5,5,6.0
16809,33957536,2019-11-24 20:05:42,500,2018,9,24,6,20.0
16832,45319684,2018-12-18 20:11:42,500,2017,10,18,4,20.0
16834,45319684,2018-12-19 06:30:27,500,2017,10,19,1,20.0
16861,32534048,2019-04-02 01:57:13,500,2018,1,31,4,20.0
16862,32534048,2019-10-03 04:10:41,500,2018,8,3,1,20.0
16863,32534048,2019-07-04 03:22:10,500,2018,5,4,2,20.0
16865,32534048,2019-08-08 01:36:57,500,2018,6,8,3,20.0
16867,32534048,2019-09-16 02:19:45,500,2018,7,17,5,20.0
16868,45156077,2019-11-02 10:54:36,150,2018,9,2,6,6.0
16870,9447024,2018-04-06 08:08:56,150,2017,2,4,4,6.0
16872,9447024,2019-08-15 04:35:26,500,2018,6,15,3,20.0
16876,9447024,2019-10-15 01:54:07,90,2018,8,15,1,3.6
16882,9447024,2019-10-09 09:15:21,200,2018,8,9,6,8.0
16884,9447024,2019-10-09 09:31:09,25,2018,8,9,6,1.0
16888,9447024,2019-09-20 10:32:30,200,2018,7,21,4,8.0
16897,9447024,2019-09-19 10:35:38,200,2018,7,20,1,8.0
16900,9447024,2019-09-24 04:16:00,200,2018,7,25,6,8.0
16904,34064560,2018-10-26 22:58:42,300,2017,8,26,3,12.0
16905,34064560,2018-03-03 22:11:01,400,2017,1,1,4,16.0
16906,34064560,2018-03-12 22:10:35,500,2017,1,10,4,20.0
16907,34064560,2018-11-22 20:20:10,400,2017,9,22,1,16.0
16908,34064560,2019-10-05 23:27:28,500,2018,8,5,4,20.0
16909,34064560,2019-04-17 09:11:20,450,2018,2,15,4,18.0
16910,34064560,2019-03-23 00:00:09,450,2018,1,21,2,18.0
16911,34064560,2019-03-30 03:55:46,150,2018,1,28,2,6.0
16912,34064560,2019-03-31 02:02:55,300,2018,1,29,1,12.0
16914,34064560,2019-05-21 20:23:56,500,2018,3,21,5,20.0
16915,34064560,2019-10-04 23:45:46,500,2018,8,4,5,20.0
16917,34064560,2019-06-04 05:27:27,750,2018,4,4,2,30.0
16918,34064560,2019-06-05 07:34:56,500,2018,4,5,2,20.0
16919,34064560,2019-08-23 22:20:53,750,2018,6,23,6,30.0
16920,34064560,2019-06-29 00:06:48,750,2018,4,29,1,30.0
16921,34064560,2018-05-21 08:31:55,150,2017,3,21,5,6.0
16922,34064560,2019-02-08 14:29:36,400,2017,12,9,5,16.0
16923,34064560,2019-01-16 07:10:11,150,2017,11,16,2,6.0
16926,34064560,2018-03-31 06:27:43,500,2017,1,29,6,20.0
16928,34064560,2018-04-15 20:27:59,300,2017,2,13,1,12.0
16929,34064560,2018-05-17 20:21:19,300,2017,3,17,6,12.0
16930,34127856,2019-02-27 20:57:32,150,2017,12,28,5,6.0
16931,34127856,2019-03-02 07:51:48,150,2017,12,31,1,6.0
16932,34127856,2019-03-11 10:36:00,150,2018,1,9,3,6.0
16933,34127856,2019-04-10 00:23:16,300,2018,2,8,4,12.0
16934,34127856,2019-04-25 21:27:34,300,2018,2,23,5,12.0
16935,34127856,2019-08-24 09:55:55,150,2018,6,24,2,6.0
16936,34127856,2019-09-11 02:36:33,300,2018,7,12,3,12.0
16937,34127856,2019-09-12 02:51:38,300,2018,7,13,4,12.0
16938,34127856,2019-03-26 01:04:30,150,2018,1,24,5,6.0
16939,34127856,2019-10-06 04:07:18,300,2018,8,6,2,12.0
16940,34127856,2019-04-13 04:00:38,50,2018,2,11,2,2.0
16941,34127856,2019-04-13 04:01:27,50,2018,2,11,6,2.0
16942,34127856,2019-09-03 07:40:14,150,2018,7,4,2,6.0
16943,34127856,2019-09-11 02:35:48,300,2018,7,12,6,12.0
16946,34345760,2019-08-12 23:41:46,500,2018,6,12,3,20.0
16948,34345760,2019-10-02 20:38:08,500,2018,8,2,6,20.0
16950,34345760,2019-07-04 21:47:43,500,2018,5,4,5,20.0
16954,34345760,2019-10-17 22:03:40,500,2018,8,17,1,20.0
16969,30223680,2019-10-06 05:19:06,60,2018,8,6,6,2.4
16970,30223680,2018-05-01 05:58:37,500,2017,3,1,6,20.0
16973,30223680,2018-06-04 02:57:47,500,2017,4,4,4,20.0
16974,30223680,2018-06-04 07:12:54,400,2017,4,4,2,16.0
16975,30223680,2018-06-04 07:13:35,500,2017,4,4,6,20.0
16978,30223680,2018-04-17 20:19:40,300,2017,2,15,3,12.0
16982,5099664,2019-02-27 04:00:56,400,2017,12,28,5,16.0
16983,5099664,2019-04-05 07:37:28,150,2018,2,3,6,6.0
16984,5099664,2019-07-28 03:39:13,150,2018,5,28,6,6.0
16985,5099664,2019-10-03 03:32:27,350,2018,8,3,5,14.0
16986,5099664,2019-07-01 23:36:49,300,2018,5,1,6,12.0
16987,5099664,2019-09-25 04:21:00,300,2018,7,26,4,12.0
16988,5099664,2019-06-08 07:22:17,150,2018,4,8,6,6.0
16989,5099664,2019-08-24 03:51:47,300,2018,6,24,1,12.0
16990,5099664,2019-04-27 07:17:08,500,2018,2,25,2,20.0
16991,5099664,2019-09-06 04:53:23,300,2018,7,7,3,12.0
16992,17413248,2018-06-22 09:13:27,150,2017,4,22,5,6.0
16993,17413248,2018-06-25 15:21:21,150,2017,4,25,4,6.0
16994,17413248,2018-06-26 09:07:47,150,2017,4,26,4,6.0
16996,17884688,2018-09-13 21:10:08,500,2017,7,14,6,20.0
16997,17884688,2018-11-15 21:28:08,450,2017,9,15,2,18.0
16998,17884688,2018-04-16 21:27:03,500,2017,2,14,6,20.0
16999,17884688,2018-03-16 21:40:09,500,2017,1,14,3,20.0
17000,17884688,2019-08-04 21:24:16,350,2018,6,4,1,14.0
17001,17884688,2019-08-04 21:25:31,350,2018,6,4,2,14.0
17002,17884688,2019-10-06 15:41:44,300,2018,8,6,1,12.0
17003,17884688,2019-01-02 20:34:13,350,2017,11,2,3,14.0
17004,17884688,2019-01-02 20:34:53,350,2017,11,2,4,14.0
17005,17884688,2018-07-19 21:36:48,150,2017,5,19,6,6.0
17006,17884688,2019-11-11 19:45:49,350,2018,9,11,4,14.0
17007,17884688,2019-11-11 19:46:44,350,2018,9,11,6,14.0
17008,17884688,2019-10-03 21:17:22,500,2018,8,3,2,20.0
17017,25181584,2019-10-08 05:02:11,300,2018,8,8,4,12.0
17019,25181584,2019-05-09 23:33:33,400,2018,3,9,5,16.0
17020,25181584,2019-05-09 23:34:21,500,2018,3,9,2,20.0
17021,25181584,2019-05-09 23:33:33,400,2018,3,9,6,16.0
17022,25181584,2019-05-09 23:34:21,500,2018,3,9,3,20.0
17041,34690752,2019-01-29 03:21:26,500,2017,11,29,6,20.0
17042,34690752,2019-01-29 03:22:15,400,2017,11,29,3,16.0
17060,34690752,2018-06-22 09:12:27,150,2017,4,22,2,6.0
17061,34690752,2018-06-25 15:13:33,150,2017,4,25,3,6.0
17062,34690752,2018-06-26 09:02:04,150,2017,4,26,5,6.0
17063,9887792,2018-12-06 02:16:52,300,2017,10,6,2,12.0
17064,9887792,2018-04-27 01:55:56,300,2017,2,25,6,12.0
17065,9887792,2018-05-30 01:54:21,350,2017,3,30,5,14.0
17066,9887792,2018-07-07 20:45:36,300,2017,5,7,6,12.0
17067,9887792,2019-10-22 00:48:14,150,2018,8,22,6,6.0
17068,11121664,2018-08-18 21:50:03,500,2017,6,18,5,20.0
17071,11121664,2018-10-06 05:35:25,500,2017,8,6,1,20.0
17072,11121664,2018-04-14 02:20:28,300,2017,2,12,1,12.0
17073,11121664,2018-04-17 05:22:20,150,2017,2,15,2,6.0
17074,11121664,2018-04-17 05:39:06,50,2017,2,15,5,2.0
17075,11121664,2019-05-01 02:14:49,150,2018,3,1,2,6.0
17078,42820832,2018-10-20 15:35:48,50,2017,8,20,1,2.0
17079,42820832,2018-10-20 15:37:09,150,2017,8,20,2,6.0
17080,42820832,2018-11-18 04:35:21,300,2017,9,18,4,12.0
17081,42820832,2018-11-30 16:10:15,150,2017,9,30,6,6.0
17082,42820832,2018-12-09 10:00:01,150,2017,10,9,4,6.0
17083,42820832,2018-12-25 20:30:59,150,2017,10,25,3,6.0
17084,42820832,2019-08-08 23:53:42,50,2018,6,8,2,2.0
17085,42820832,2019-11-13 20:40:40,150,2018,9,13,6,6.0
17086,42820832,2019-09-19 15:24:54,150,2018,7,20,5,6.0
17087,42820832,2019-09-11 16:53:16,150,2018,7,12,5,6.0
17088,42820832,2019-10-14 16:35:29,300,2018,8,14,6,12.0
17089,42820832,2019-07-14 20:19:30,150,2018,5,14,2,6.0
17090,42820832,2019-06-22 01:07:39,150,2018,4,22,1,6.0
17091,42820832,2018-12-19 01:40:52,50,2017,10,19,1,2.0
17092,42820832,2018-12-19 01:42:16,50,2017,10,19,1,2.0
17093,42820832,2018-11-02 07:50:17,150,2017,9,2,5,6.0
17094,42820832,2018-11-06 06:17:31,150,2017,9,6,5,6.0
17095,42820832,2019-10-30 12:55:41,150,2018,8,30,4,6.0
17096,42820832,2019-04-06 16:24:04,150,2018,2,4,2,6.0
17097,42820832,2019-05-21 07:55:58,150,2018,3,21,5,6.0
17098,42820832,2019-06-07 15:26:35,150,2018,4,7,6,6.0
17099,42820832,2019-08-22 15:23:57,150,2018,6,22,4,6.0
17100,42820832,2019-07-28 17:39:35,150,2018,5,28,4,6.0
17101,42820832,2019-06-14 15:53:46,150,2018,4,14,4,6.0
17102,42820832,2019-02-27 09:49:33,300,2017,12,28,2,12.0
17103,42820832,2019-02-06 02:36:01,50,2017,12,7,3,2.0
17104,42820832,2019-02-06 02:37:23,50,2017,12,7,1,2.0
17105,42820832,2019-02-12 06:10:59,50,2017,12,13,1,2.0
17106,42820832,2019-02-12 06:13:53,150,2017,12,13,1,6.0
17107,42820832,2019-01-26 01:27:23,150,2017,11,26,3,6.0
17115,8672688,2019-01-20 23:01:27,150,2017,11,20,5,6.0
17116,8672688,2019-07-11 16:10:24,500,2018,5,11,6,20.0
17117,8672688,2019-08-27 04:34:08,500,2018,6,27,5,20.0
17118,8672688,2019-09-20 03:32:00,500,2018,7,21,1,20.0
17119,8672688,2019-10-15 00:01:03,150,2018,8,15,6,6.0
17120,8672688,2019-10-18 16:26:13,300,2018,8,18,3,12.0
17121,18255920,2018-07-25 03:59:47,50,2017,5,25,2,2.0
17123,18255920,2018-08-08 06:05:18,500,2017,6,8,5,20.0
17163,18255920,2018-06-16 03:01:22,500,2017,4,16,4,20.0
17164,18255920,2018-06-23 20:57:43,150,2017,4,23,2,6.0
17166,18255920,2018-12-09 06:53:38,150,2017,10,9,5,6.0
17168,18255920,2018-05-02 07:22:04,150,2017,3,2,1,6.0
17170,18255920,2018-05-10 05:32:05,500,2017,3,10,1,20.0
17172,18255920,2018-10-30 05:42:02,500,2017,8,30,2,20.0
17174,18255920,2018-03-15 06:53:12,500,2017,1,13,1,20.0
17175,18255920,2018-03-25 07:14:19,500,2017,1,23,5,20.0
17180,18255920,2018-09-24 04:57:11,500,2017,7,25,1,20.0
17183,31947312,2019-10-10 18:17:51,50,2018,8,10,2,2.0
17198,35256032,2018-08-07 00:05:08,500,2017,6,7,2,20.0
17199,35256032,2018-09-22 03:36:48,300,2017,7,23,1,12.0
17200,35256032,2018-10-02 15:03:25,50,2017,8,2,6,2.0
17201,35256032,2018-10-02 15:13:17,150,2017,8,2,5,6.0
17202,35256032,2018-10-08 11:27:29,300,2017,8,8,4,12.0
17203,35256032,2018-10-27 23:54:28,300,2017,8,27,3,12.0
17204,35256032,2019-09-13 17:39:22,300,2018,7,14,6,12.0
17205,35256032,2019-10-16 06:22:43,450,2018,8,16,4,18.0
17206,35256032,2018-07-08 12:49:39,300,2017,5,8,3,12.0
17207,35256032,2019-06-07 08:22:09,300,2018,4,7,6,12.0
17208,35256032,2019-11-08 01:13:46,350,2018,9,8,3,14.0
17209,35256032,2019-11-08 01:17:35,300,2018,9,8,5,12.0
17210,35256032,2019-11-15 02:08:10,350,2018,9,15,4,14.0
17211,35256032,2019-07-14 09:37:04,150,2018,5,14,6,6.0
17212,35256032,2019-04-04 09:47:44,150,2018,2,2,1,6.0
17213,35256032,2019-07-28 12:16:25,300,2018,5,28,3,12.0
17214,35256032,2019-07-28 12:17:32,300,2018,5,28,1,12.0
17215,35256032,2019-01-04 21:34:32,300,2017,11,4,5,12.0
17216,35256032,2019-06-17 09:42:13,300,2018,4,17,2,12.0
17217,35256032,2019-05-12 09:07:35,300,2018,3,12,5,12.0
17218,35256032,2018-12-01 23:04:12,300,2017,10,1,2,12.0
17219,35256032,2018-12-24 11:32:30,50,2017,10,24,6,2.0
17220,35256032,2018-12-24 11:33:23,150,2017,10,24,3,6.0
17221,35256032,2018-12-31 05:59:13,300,2017,10,31,2,12.0
17222,35256032,2019-05-02 15:04:14,300,2018,3,2,2,12.0
17223,35256032,2019-05-02 15:04:14,300,2018,3,2,1,12.0
17224,35256032,2018-04-18 04:00:23,300,2017,2,16,3,12.0
17225,35256032,2018-04-24 20:31:59,150,2017,2,22,1,6.0
17226,35256032,2018-04-24 20:36:40,50,2017,2,22,5,2.0
17227,35256032,2018-05-03 15:06:56,300,2017,3,3,4,12.0
17228,35256032,2018-06-11 04:16:35,300,2017,4,11,1,12.0
17229,35256032,2018-06-19 20:32:38,300,2017,4,19,5,12.0
17230,35256032,2018-03-19 11:47:23,300,2017,1,17,3,12.0
17231,35256032,2018-03-22 18:30:44,150,2017,1,20,3,6.0
17232,35256032,2018-03-27 21:48:22,50,2017,1,25,6,2.0
17233,35256032,2018-03-27 21:49:47,150,2017,1,25,1,6.0
17234,35256032,2018-04-04 18:56:53,300,2017,2,2,3,12.0
17235,35256032,2018-04-17 05:13:37,150,2017,2,15,1,6.0
17237,45018640,2019-11-10 05:27:30,500,2018,9,10,4,20.0
17238,45081744,2018-05-18 23:17:06,500,2017,3,18,2,20.0
17239,45081744,2018-07-07 23:40:30,500,2017,5,7,6,20.0
17329,10983952,2018-07-21 06:01:41,450,2017,5,21,1,18.0
17344,10983952,2019-03-01 06:30:56,450,2017,12,30,1,18.0
17345,10983952,2019-03-01 06:32:58,450,2017,12,30,6,18.0
17349,10983952,2018-07-02 06:08:05,450,2017,5,2,4,18.0
17350,10983952,2018-07-05 04:56:55,300,2017,5,5,1,12.0
17358,10983952,2018-06-21 06:54:50,150,2017,4,21,3,6.0
17359,10983952,2018-06-23 19:37:03,150,2017,4,23,3,6.0
17369,10983952,2018-04-06 08:31:45,450,2017,2,4,4,18.0
17375,10983952,2018-03-23 04:33:37,150,2017,1,21,5,6.0
17376,10983952,2018-03-23 04:34:37,350,2017,1,21,6,14.0
17442,45117104,2018-07-10 05:14:35,500,2017,5,10,6,20.0
17452,45117104,2018-07-09 05:44:25,500,2017,5,9,4,20.0
17485,45117104,2019-01-09 01:52:39,450,2017,11,9,3,18.0
17491,45117104,2019-01-05 23:21:03,400,2017,11,5,3,16.0
17494,45117104,2019-01-07 02:25:55,400,2017,11,7,6,16.0
17500,45117104,2019-01-04 23:55:56,400,2017,11,4,1,16.0
17524,45117104,2019-04-13 06:10:29,500,2018,2,11,3,20.0
17528,45117104,2019-04-12 05:19:38,500,2018,2,10,3,20.0
17532,45117104,2019-04-11 05:27:26,500,2018,2,9,6,20.0
17547,45117104,2019-01-11 03:28:14,450,2017,11,11,6,18.0
17548,45117104,2019-04-10 03:37:52,500,2018,2,8,1,20.0
17554,45117104,2019-01-10 03:23:48,450,2017,11,10,5,18.0
17571,45117104,2018-03-16 18:28:04,300,2017,1,14,6,12.0
17586,45117104,2018-06-26 04:08:38,150,2017,4,26,6,6.0
17592,45117104,2018-06-20 22:05:15,150,2017,4,20,1,6.0
17594,45117104,2018-06-24 10:45:06,450,2017,4,24,3,18.0
17595,45117104,2018-06-24 10:45:46,150,2017,4,24,3,6.0
17597,45117104,2018-06-26 04:07:57,450,2017,4,26,4,18.0
17603,45117104,2018-06-20 22:04:24,450,2017,4,20,6,18.0
17623,22666208,2019-06-21 01:56:24,50,2018,4,21,4,2.0
17624,22666208,2019-06-21 01:58:04,50,2018,4,21,6,2.0
17626,22666208,2019-10-15 02:22:24,500,2018,8,15,2,20.0
17630,22666208,2018-03-17 23:27:18,500,2017,1,15,5,20.0
17631,22666208,2019-07-12 21:07:58,350,2018,5,12,1,14.0
17632,22666208,2019-02-16 01:12:38,150,2017,12,17,2,6.0
17633,3022816,2018-09-05 23:35:39,150,2017,7,6,1,6.0
17634,3022816,2018-03-07 11:33:52,150,2017,1,5,5,6.0
17635,3022816,2019-10-02 11:37:43,300,2018,8,2,4,12.0
17636,3022816,2018-11-07 21:12:19,350,2017,9,7,3,14.0
17637,3022816,2019-11-02 11:08:08,300,2018,9,2,3,12.0
17638,26817440,2018-08-27 07:30:00,300,2017,6,27,4,12.0
17639,26817440,2018-09-02 09:33:30,300,2017,7,3,3,12.0
17643,26817440,2018-05-31 02:37:20,300,2017,3,31,1,12.0
17644,26817440,2018-06-27 02:52:04,300,2017,4,27,3,12.0
17645,26817440,2019-10-25 16:20:04,450,2018,8,25,6,18.0
17646,12795872,2018-03-06 09:48:47,300,2017,1,4,6,12.0
17647,12795872,2018-07-29 21:03:19,300,2017,5,29,6,12.0
17648,12795872,2018-09-08 07:42:29,300,2017,7,9,2,12.0
17649,12795872,2018-09-15 08:40:09,450,2017,7,16,1,18.0
17650,12795872,2018-09-15 08:40:50,450,2017,7,16,3,18.0
17652,12795872,2019-10-19 20:07:50,150,2018,8,19,5,6.0
17653,12795872,2019-06-08 13:31:27,300,2018,4,8,2,12.0
17654,12795872,2019-11-30 11:13:45,300,2018,9,30,5,12.0
17655,12795872,2019-10-04 05:20:43,300,2018,8,4,4,12.0
17656,12795872,2019-09-14 21:00:31,300,2018,7,15,1,12.0
17659,12795872,2019-01-25 01:26:46,300,2017,11,25,1,12.0
17660,12795872,2019-08-17 20:54:03,300,2018,6,17,3,12.0
17661,12795872,2019-03-17 03:32:33,300,2018,1,15,4,12.0
17662,12795872,2019-07-12 20:27:27,300,2018,5,12,6,12.0
17663,12795872,2018-10-31 10:40:49,300,2017,8,31,4,12.0
17664,12795872,2019-11-17 03:34:29,300,2018,9,17,3,12.0
17665,12795872,2018-07-13 20:39:14,300,2017,5,13,5,12.0
17666,12795872,2019-03-03 14:30:40,300,2018,1,1,5,12.0
17667,12795872,2019-05-03 06:13:02,300,2018,3,3,2,12.0
17668,12795872,2019-05-03 06:13:02,300,2018,3,3,4,12.0
17669,12795872,2019-04-12 16:49:23,300,2018,2,10,3,12.0
17670,12795872,2019-02-16 07:58:24,150,2017,12,17,1,6.0
17671,12795872,2018-11-18 03:21:50,300,2017,9,18,2,12.0
17673,12795872,2018-04-13 15:24:40,300,2017,2,11,3,12.0
17674,12795872,2018-05-18 01:03:27,300,2017,3,18,3,12.0
17675,12795872,2018-06-09 07:25:33,300,2017,4,9,5,12.0
17678,45410050,2018-11-10 06:21:20,500,2017,9,10,3,20.0
17679,45410050,2018-11-10 06:21:24,500,2017,9,10,2,20.0
17682,45410684,2018-09-24 05:49:25,500,2017,7,25,1,20.0
17683,45410684,2018-10-07 19:23:19,300,2017,8,7,1,12.0
17684,45410684,2019-04-03 17:54:19,500,2018,2,1,5,20.0
17685,45410684,2019-01-03 00:30:37,150,2017,11,3,5,6.0
17686,45410684,2019-01-03 00:31:54,500,2017,11,3,1,20.0
17688,45410684,2019-11-30 06:52:45,500,2018,9,30,3,20.0
17691,45413124,2018-10-02 23:47:16,500,2017,8,2,2,20.0
17696,45413124,2018-10-15 11:36:19,500,2017,8,15,6,20.0
17699,45413138,2018-10-08 01:46:20,50,2017,8,8,3,2.0
17700,45413138,2018-10-13 07:03:38,150,2017,8,13,4,6.0
17701,45413138,2018-10-18 03:34:04,150,2017,8,18,3,6.0
17702,45413138,2018-10-19 03:08:38,150,2017,8,19,2,6.0
17703,45413138,2018-10-20 23:03:36,150,2017,8,20,6,6.0
17706,45413138,2019-09-03 20:01:34,500,2018,7,4,2,20.0
17708,45413138,2019-09-08 02:20:40,500,2018,7,9,3,20.0
17709,45413138,2019-09-22 19:23:51,150,2018,7,23,2,6.0
17710,45413138,2019-09-22 19:24:37,300,2018,7,23,4,12.0
17711,45413138,2019-09-09 04:14:47,500,2018,7,10,5,20.0
17712,45413138,2019-09-17 19:59:51,500,2018,7,18,6,20.0
17714,45413138,2019-04-22 22:55:51,500,2018,2,20,4,20.0
17715,45413138,2019-04-23 23:11:25,500,2018,2,21,5,20.0
17718,45413138,2019-03-17 04:05:38,50,2018,1,15,5,2.0
17719,45413138,2019-10-16 19:09:15,750,2018,8,16,5,30.0
17723,45413138,2019-09-16 02:31:40,500,2018,7,17,3,20.0
17726,45413138,2019-11-09 19:22:38,500,2018,9,9,4,20.0
17727,45413138,2019-11-14 00:27:15,500,2018,9,14,1,20.0
17728,45413138,2019-01-31 01:24:27,90,2017,12,1,3,3.6
17729,45413138,2019-10-07 20:46:01,500,2018,8,7,4,20.0
17730,45413138,2018-11-08 01:42:26,50,2017,9,8,3,2.0
17731,45413138,2018-11-09 01:50:21,150,2017,9,9,3,6.0
17732,45413138,2018-11-11 03:36:39,50,2017,9,11,2,2.0
17733,45413138,2019-05-16 01:52:28,750,2018,3,16,5,30.0
